algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
qlearning_balancer[nocache],0.0,0.9762496841765692,8.865262549092051,real,2,10,1000000,25,0.0,uniform
Optimal_QLRU,0.674824,0.9968682755849246,3.2080515917925636,real,2,10,1000000,28,0.0,uniform
qlearning_balancer[qlearn],0.354902,0.9963440573224303,3.466468855781839,real,2,10,1000000,28,0.0,uniform
qlearning_balancer[lru],0.576666,0.9168049548338985,16.7643156299922,real,2,10,1000000,28,0.0,uniform
qlearning_balancer[oracle],0.612572,0.9948720346873158,4.106454793529202,real,2,10,1000000,28,0.0,uniform
qlearning_balancer[nocache],0.0,0.946221888911982,13.409022175351966,real,2,10,1000000,28,0.0,uniform
Optimal_QLRU,0.677293,0.9996320870928369,1.0990609523944537,real,2,10,1000000,26,0.0,uniform
qlearning_balancer[qlearn],0.415613,0.9983833053627827,2.3043780032246337,real,2,10,1000000,26,0.0,uniform
qlearning_balancer[lru],0.575516,0.9289588087840893,15.458214499471442,real,2,10,1000000,26,0.0,uniform
qlearning_balancer[oracle],0.594351,0.9997225591003543,0.9543945668442313,real,2,10,1000000,26,0.0,uniform
qlearning_balancer[nocache],0.0,0.9549909690353034,12.248572188273487,real,2,10,1000000,26,0.0,uniform
Optimal_QLRU,0.689585,0.9930402483067904,4.785469572699834,real,2,10,1000000,29,0.0,uniform
qlearning_balancer[qlearn],0.416371,0.9995560680553569,1.2072937967067656,real,2,10,1000000,29,0.0,uniform
qlearning_balancer[lru],0.575736,0.9992547927517996,1.5642822675565051,real,2,10,1000000,29,0.0,uniform
qlearning_balancer[oracle],0.593552,0.9857664287742612,6.851966825286904,real,2,10,1000000,29,0.0,uniform
qlearning_balancer[nocache],0.0,0.9753283625416072,9.036989765606835,real,2,10,1000000,29,0.0,uniform
Optimal_QLRU,0.880239,0.9996424388950129,1.0834868687973922,real,2,30,1000000,2,0.0,uniform
qlearning_balancer[qlearn],0.581131,0.9981626609647515,2.456690034344558,real,2,30,1000000,2,0.0,uniform
qlearning_balancer[lru],0.835548,0.9992927081703707,1.523958574571199,real,2,30,1000000,2,0.0,uniform
qlearning_balancer[oracle],0.848259,0.998623715436402,2.126064426786514,real,2,30,1000000,2,0.0,uniform
qlearning_balancer[nocache],0.0,0.8755381577935937,20.658151064055552,real,2,30,1000000,2,0.0,uniform
Optimal_QLRU,0.876104,0.9999875023538947,0.20255251889635098,real,2,30,1000000,0,0.0,uniform
qlearning_balancer[qlearn],0.578435,0.9936133011555796,4.583784825401387,real,2,30,1000000,0,0.0,uniform
qlearning_balancer[lru],0.83535,0.9812864083061479,7.8625810171021575,real,2,30,1000000,0,0.0,uniform
qlearning_balancer[oracle],0.848975,0.9924030379897151,5.000276663626179,real,2,30,1000000,0,0.0,uniform
qlearning_balancer[nocache],0.0,0.9145447303322649,16.997341548696433,real,2,30,1000000,0,0.0,uniform
Optimal_QLRU,0.881408,0.9990222851562046,1.7918412552001286,real,2,30,1000000,1,0.0,uniform
qlearning_balancer[qlearn],0.552876,0.9969556933100882,3.162914367963573,real,2,30,1000000,1,0.0,uniform
qlearning_balancer[lru],0.834461,0.9857877462889819,6.846809249598352,real,2,30,1000000,1,0.0,uniform
qlearning_balancer[oracle],0.846735,0.9863946616080549,6.698337771452651,real,2,30,1000000,1,0.0,uniform
qlearning_balancer[nocache],0.0,0.8780925912630946,20.435481783702357,real,2,30,1000000,1,0.0,uniform
Optimal_QLRU,0.878502,0.9991651508013253,1.655720769476667,real,2,30,1000000,4,0.0,uniform
qlearning_balancer[qlearn],0.55854,0.9989021206932903,1.8988009103827241,real,2,30,1000000,4,0.0,uniform
qlearning_balancer[lru],0.8355,0.918928199101773,16.542775982961324,real,2,30,1000000,4,0.0,uniform
qlearning_balancer[oracle],0.847279,0.9725141283127208,9.543050966940507,real,2,30,1000000,4,0.0,uniform
qlearning_balancer[nocache],0.0,0.7737194081811071,28.404259058798978,real,2,30,1000000,4,0.0,uniform
Optimal_QLRU,0.879258,0.9999667732917489,0.3302696730653658,real,2,30,1000000,5,0.0,uniform
qlearning_balancer[qlearn],0.448908,0.9999690561254438,0.31872212927939614,real,2,30,1000000,5,0.0,uniform
qlearning_balancer[lru],0.835515,0.9997919148258844,0.8265293203595321,real,2,30,1000000,5,0.0,uniform
qlearning_balancer[oracle],0.850785,0.9884909546268463,6.158555703746943,real,2,30,1000000,5,0.0,uniform
qlearning_balancer[nocache],0.0,0.9966923230819731,3.2970374657843347,real,2,30,1000000,5,0.0,uniform
Optimal_QLRU,0.878832,0.9999364448465932,0.45677530730480437,real,2,30,1000000,3,0.0,uniform
