algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,skew_mode,exclude_top_k,workload_mode
qlearning_balancer[lru],0.3085,0.9976449787728546,2.781574234952382,irm,2,10000,10000,2,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2424,0.9949463817603759,4.076526978906878,irm,2,10000,10000,2,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9980814770632824,2.5104125385703817,irm,2,10000,10000,2,0.0,index,10000,uniform
Optimal_QLRU,0.0595,0.999936411686006,0.4568944580132404,irm,2,10000,10000,6,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1496,0.9998319769175406,0.7427099958559706,irm,2,10000,10000,6,0.0,index,10000,uniform
qlearning_balancer[lru],0.3165,0.9999629241674737,0.3488757410308347,irm,2,10000,10000,6,0.0,index,10000,uniform
qlearning_balancer[oracle],0.254,0.9990128174509381,1.800498847424757,irm,2,10000,10000,6,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9999412726383657,0.43908351123381445,irm,2,10000,10000,6,0.0,index,10000,uniform
Optimal_QLRU,0.0581,0.9998757446670006,0.6386885721170196,irm,2,10000,10000,7,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.093,0.9998966583130307,0.5824623877093208,irm,2,10000,10000,7,0.0,index,10000,uniform
qlearning_balancer[lru],0.3123,0.9987108295470954,2.0576483742225657,irm,2,10000,10000,7,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2504,0.9998678067892165,0.6587744952055621,irm,2,10000,10000,7,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9991061824532974,1.7132146850623262,irm,2,10000,10000,7,0.0,index,10000,uniform
Optimal_QLRU,0.0185,0.9996293346475467,1.103164968238151,irm,2,10000,10000,9,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1312,0.9975384851849664,2.843820567196204,irm,2,10000,10000,9,0.0,index,10000,uniform
qlearning_balancer[lru],0.3074,0.9884196712014043,6.17767236780291,irm,2,10000,10000,9,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2464,0.9904119965768253,5.619312417227363,irm,2,10000,10000,9,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9959149456183684,3.6645249554677877,irm,2,10000,10000,9,0.0,index,10000,uniform
Optimal_QLRU,0.0196,0.999411032340401,1.3906280866193674,irm,2,10000,10000,15,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1862,0.9982016872612054,2.430443305949149,irm,2,10000,10000,15,0.0,index,10000,uniform
qlearning_balancer[lru],0.3152,0.9989558966741587,1.851697224684413,irm,2,10000,10000,15,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2534,0.9995546519783969,1.209218093023,irm,2,10000,10000,15,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9992267612860317,1.5934388885281594,irm,2,10000,10000,15,0.0,index,10000,uniform
Optimal_QLRU,0.0474,0.9998761953931993,0.6375290761732969,irm,2,10000,10000,10,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1007,0.9997560707399173,0.8948953251868142,irm,2,10000,10000,10,0.0,index,10000,uniform
qlearning_balancer[lru],0.3124,0.999852212965099,0.6965487193579462,irm,2,10000,10000,10,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2491,0.9997333670382627,0.9356186113892183,irm,2,10000,10000,10,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9977244563080204,2.7341986761577064,irm,2,10000,10000,10,0.0,index,10000,uniform
Optimal_QLRU,0.0626,0.9999078288323611,0.5500812587765594,irm,2,10000,10000,16,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1898,0.9936413108178211,4.5737009498415135,irm,2,10000,10000,16,0.0,index,10000,uniform
qlearning_balancer[lru],0.3141,0.9891226580530026,5.986521003307077,irm,2,10000,10000,16,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2481,0.9848248876351469,7.076087015661747,irm,2,10000,10000,16,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9997901367871914,0.8300533039777701,irm,2,10000,10000,16,0.0,index,10000,uniform
Optimal_QLRU,0.0392,0.9988500749946386,1.9433036251299,irm,2,10000,10000,11,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1932,0.9943311306970314,4.317994020577933,irm,2,10000,10000,11,0.0,index,10000,uniform
qlearning_balancer[lru],0.3166,0.999993241491644,0.14895275805172312,irm,2,10000,10000,11,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2508,0.9982464578985305,2.3999806403388746,irm,2,10000,10000,11,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9996464825690872,1.0773421223573725,irm,2,10000,10000,11,0.0,index,10000,uniform
Optimal_QLRU,0.0566,0.9999762253794479,0.2793708893954924,irm,2,10000,10000,17,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.15,0.9913873026184156,5.324975480303588,irm,2,10000,10000,17,0.0,index,10000,uniform
qlearning_balancer[lru],0.3155,0.9741635488293195,9.249689192720995,irm,2,10000,10000,17,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2488,0.9846018855341014,7.128157772282237,irm,2,10000,10000,17,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9946150547140088,4.208272238660335,irm,2,10000,10000,17,0.0,index,10000,uniform
Optimal_QLRU,0.0732,0.9992612320096314,1.5575075323664869,irm,2,10000,10000,12,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.137,0.9967888110675255,3.2485403787928564,irm,2,10000,10000,12,0.0,index,10000,uniform
qlearning_balancer[lru],0.3239,0.9968574886022966,3.213577576040859,irm,2,10000,10000,12,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2525,0.9899645846463682,5.749358420054119,irm,2,10000,10000,12,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9979276203352802,2.609200249748632,irm,2,10000,10000,12,0.0,index,10000,uniform
Optimal_QLRU,0.042,0.9989940438548811,1.8175442658611736,irm,2,10000,10000,13,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1555,0.9976239035799903,2.794002562114132,irm,2,10000,10000,13,0.0,index,10000,uniform
qlearning_balancer[lru],0.3077,0.9999787154644219,0.26433596860207986,irm,2,10000,10000,13,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2453,0.9999969966998317,0.09929382021763859,irm,2,10000,10000,13,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9983531729428483,2.3257653858272116,irm,2,10000,10000,13,0.0,index,10000,uniform
Optimal_QLRU,0.0345,0.9975447323019727,2.8402066237402885,irm,2,10000,10000,19,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1763,0.9962171587334524,3.5261914105341146,irm,2,10000,10000,19,0.0,index,10000,uniform
qlearning_balancer[lru],0.3042,0.9814550623169419,7.8268474805160375,irm,2,10000,10000,19,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2389,0.9875088267181591,6.4170076941922085,irm,2,10000,10000,19,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9966515419422993,3.317322785276834,irm,2,10000,10000,19,0.0,index,10000,uniform
Optimal_QLRU,0.0462,0.9989035644914591,1.897551505920726,irm,2,10000,10000,14,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1746,0.9808736470642657,7.949374169105421,irm,2,10000,10000,14,0.0,index,10000,uniform
qlearning_balancer[lru],0.3082,0.9676201258705254,10.366502998077895,irm,2,10000,10000,14,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2398,0.97638207268965,8.840321222941943,irm,2,10000,10000,14,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9714104417694143,9.734592524891772,irm,2,10000,10000,14,0.0,index,10000,uniform
Optimal_QLRU,0.0619,0.9992959645041021,1.52044558999275,irm,2,10000,10000,18,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1915,0.9853877369310455,6.942961505373645,irm,2,10000,10000,18,0.0,index,10000,uniform
qlearning_balancer[lru],0.3136,0.992777041981132,4.875334104356684,irm,2,10000,10000,18,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2481,0.9839851520946642,7.270262681805293,irm,2,10000,10000,18,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9888702747654566,6.055831156913852,irm,2,10000,10000,18,0.0,index,10000,uniform
Optimal_QLRU,0.0231,0.9996178793298935,1.1200839146438168,irm,2,10000,10000,22,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1219,0.988232375637823,6.2276256546554,irm,2,10000,10000,22,0.0,index,10000,uniform
qlearning_balancer[lru],0.3157,0.9905780165846131,5.570294469353085,irm,2,10000,10000,22,0.0,index,10000,uniform
qlearning_balancer[oracle],0.249,0.9933723219513144,4.66964893697187,irm,2,10000,10000,22,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9882784144764126,6.215383343893449,irm,2,10000,10000,22,0.0,index,10000,uniform
Optimal_QLRU,0.0542,0.9989679515083726,1.8409729807470359,irm,2,10000,10000,24,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1583,0.9911971523995033,5.383608399019795,irm,2,10000,10000,24,0.0,index,10000,uniform
qlearning_balancer[lru],0.3127,0.9926573208223611,4.9156712053804945,irm,2,10000,10000,24,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2525,0.9975084559259451,2.8611289278315155,irm,2,10000,10000,24,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.994790203632208,4.139146774423869,irm,2,10000,10000,24,0.0,index,10000,uniform
Optimal_QLRU,0.0135,0.9996484423350414,1.074351434130752,irm,2,10000,10000,26,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1778,0.9993424938734924,1.4693326788995036,irm,2,10000,10000,26,0.0,index,10000,uniform
qlearning_balancer[lru],0.3144,0.9870882646006329,6.524601326410376,irm,2,10000,10000,26,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2494,0.9930203357802349,4.792326516283654,irm,2,10000,10000,26,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9998296934320544,0.7477400779104524,irm,2,10000,10000,26,0.0,index,10000,uniform
Optimal_QLRU,0.0568,0.999993525412755,0.14579047291813174,irm,2,10000,10000,20,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1872,0.9898631066348543,5.778452487776333,irm,2,10000,10000,20,0.0,index,10000,uniform
qlearning_balancer[lru],0.3137,0.9916899723127622,5.2303073341696145,irm,2,10000,10000,20,0.0,index,10000,uniform
qlearning_balancer[oracle],0.244,0.9900108975569855,5.736031982852826,irm,2,10000,10000,20,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9847776026166586,7.087159320397612,irm,2,10000,10000,20,0.0,index,10000,uniform
Optimal_QLRU,0.0431,0.9990504925840443,1.7657961456771072,irm,2,10000,10000,29,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.163,0.9994004199965411,1.4031031872199482,irm,2,10000,10000,29,0.0,index,10000,uniform
qlearning_balancer[lru],0.3102,0.9998333753853008,0.7396125518954534,irm,2,10000,10000,29,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2497,0.9992552343438904,1.5638186054837957,irm,2,10000,10000,29,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9995850110431951,1.167268981304414,irm,2,10000,10000,29,0.0,index,10000,uniform
Optimal_QLRU,0.047,0.9996743660716216,1.033977360241827,irm,2,10000,10000,21,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1827,0.9896865532731094,5.828729466820734,irm,2,10000,10000,21,0.0,index,10000,uniform
qlearning_balancer[lru],0.3182,0.9990684915825981,1.7489744782130239,irm,2,10000,10000,21,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2528,0.9997261970458394,0.9481160919197262,irm,2,10000,10000,21,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9967105823925532,3.2879145529316043,irm,2,10000,10000,21,0.0,index,10000,uniform
Optimal_QLRU,0.0317,0.9999869349658006,0.20709940613300637,irm,2,10000,10000,23,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1489,0.9827333633734018,7.550649254911232,irm,2,10000,10000,23,0.0,index,10000,uniform
qlearning_balancer[lru],0.3161,0.9801477647683472,8.099810663169666,irm,2,10000,10000,23,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2519,0.9773728970248092,8.651445447447847,irm,2,10000,10000,23,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9940856042136856,4.4106932394382055,irm,2,10000,10000,23,0.0,index,10000,uniform
Optimal_QLRU,0.0393,0.9976224136326438,2.794879119192065,irm,2,10000,10000,25,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1826,0.9927388656589063,4.8882324724652815,irm,2,10000,10000,25,0.0,index,10000,uniform
qlearning_balancer[lru],0.3164,0.9941303850171763,4.39393081054202,irm,2,10000,10000,25,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2527,0.9920902667685254,5.102438090168787,irm,2,10000,10000,25,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9912217464991241,5.376060381221891,irm,2,10000,10000,25,0.0,index,10000,uniform
Optimal_QLRU,0.0831,0.9991653869266208,1.6554865391191917,irm,2,10000,10000,27,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1271,0.9999439454074917,0.4289753030858559,irm,2,10000,10000,27,0.0,index,10000,uniform
qlearning_balancer[lru],0.306,0.9998399543000898,0.7248634848271466,irm,2,10000,10000,27,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2479,0.9997743302084161,0.8607473259866952,irm,2,10000,10000,27,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9967714192672158,3.2573350117739523,irm,2,10000,10000,27,0.0,index,10000,uniform
Optimal_QLRU,0.0527,0.9996350582468693,1.0946135712516982,irm,2,10000,10000,28,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1247,0.9908300714961202,5.495049283100737,irm,2,10000,10000,28,0.0,index,10000,uniform
qlearning_balancer[lru],0.3132,0.9940763071088122,4.414165431393375,irm,2,10000,10000,28,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2511,0.9905035632415553,5.592329520226288,irm,2,10000,10000,28,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9816552994923387,7.784214630410201,irm,2,10000,10000,28,0.0,index,10000,uniform
Optimal_QLRU,0.0622,0.999999954518004,0.012219189299234627,irm,2,30000,10000,2,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.189,0.9999046579457626,0.5594635364347336,irm,2,30000,10000,2,0.0,index,30000,uniform
qlearning_balancer[lru],0.3085,0.9976449787728546,2.781574234952382,irm,2,30000,10000,2,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2424,0.9949463817603759,4.076526978906878,irm,2,30000,10000,2,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9980814770632824,2.5104125385703817,irm,2,30000,10000,2,0.0,index,30000,uniform
Optimal_QLRU,0.0623,0.9999990787939388,0.05499219977137065,irm,2,30000,10000,0,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1095,0.9999200898292425,0.5121880552027916,irm,2,30000,10000,0,0.0,index,30000,uniform
qlearning_balancer[lru],0.3127,0.9963415200369287,3.467673011250961,irm,2,30000,10000,0,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2504,0.9999655869756086,0.33611395525002047,irm,2,30000,10000,0,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9987845606507879,1.9979163190137657,irm,2,30000,10000,0,0.0,index,30000,uniform
Optimal_QLRU,0.0493,0.9999893675883599,0.1868268507304089,irm,2,30000,10000,3,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.2199,0.989662748696854,5.835475594706949,irm,2,30000,10000,3,0.0,index,30000,uniform
qlearning_balancer[lru],0.3207,0.984014929181589,7.263464106788718,irm,2,30000,10000,3,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2545,0.9976377846045117,2.785822947001374,irm,2,30000,10000,3,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9975909429793045,2.813330145417003,irm,2,30000,10000,3,0.0,index,30000,uniform
Optimal_QLRU,0.0367,0.9994052229278317,1.3974709944993426,irm,2,30000,10000,4,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1484,0.9847708738626751,7.088733554929975,irm,2,30000,10000,4,0.0,index,30000,uniform
qlearning_balancer[lru],0.3075,0.9857614399246291,6.853173281596635,irm,2,30000,10000,4,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2415,0.9852524756277696,6.975180888209288,irm,2,30000,10000,4,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9877329313120696,6.35894358434277,irm,2,30000,10000,4,0.0,index,30000,uniform
Optimal_QLRU,0.0656,0.9999934028864571,0.14716349362261652,irm,2,30000,10000,1,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1285,0.9887147441768587,6.098156868907632,irm,2,30000,10000,1,0.0,index,30000,uniform
qlearning_balancer[lru],0.3123,0.9964457462163833,3.417861428665823,irm,2,30000,10000,1,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2531,0.9994224173131802,1.3771191939823066,irm,2,30000,10000,1,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9976272973352907,2.792004943863869,irm,2,30000,10000,1,0.0,index,30000,uniform
Optimal_QLRU,0.0595,0.999936411686006,0.4568944580132404,irm,2,30000,10000,6,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1496,0.9998319769175406,0.7427099958559706,irm,2,30000,10000,6,0.0,index,30000,uniform
qlearning_balancer[lru],0.3165,0.9999629241674737,0.3488757410308347,irm,2,30000,10000,6,0.0,index,30000,uniform
qlearning_balancer[oracle],0.254,0.9990128174509381,1.800498847424757,irm,2,30000,10000,6,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9999412726383657,0.43908351123381445,irm,2,30000,10000,6,0.0,index,30000,uniform
Optimal_QLRU,0.0355,0.9999294763234895,0.48116630775904984,irm,2,30000,10000,8,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.106,0.9999999855874898,0.006878479510561101,irm,2,30000,10000,8,0.0,index,30000,uniform
qlearning_balancer[lru],0.3058,0.9961747549343574,3.545924904238896,irm,2,30000,10000,8,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2361,0.9992282456124535,1.5919083592533965,irm,2,30000,10000,8,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9943742111087834,4.301524479478743,irm,2,30000,10000,8,0.0,index,30000,uniform
Optimal_QLRU,0.0365,0.9990886471333092,1.7299434326586411,irm,2,30000,10000,5,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1441,0.9820429253517463,7.701030556644247,irm,2,30000,10000,5,0.0,index,30000,uniform
qlearning_balancer[lru],0.3177,0.9827837646387257,7.539556892376657,irm,2,30000,10000,5,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2542,0.986433109882737,6.688823131015112,irm,2,30000,10000,5,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9935147552390315,4.619089274746978,irm,2,30000,10000,5,0.0,index,30000,uniform
Optimal_QLRU,0.0462,0.9989035644914591,1.897551505920726,irm,2,30000,10000,14,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1746,0.9808736470642657,7.949374169105421,irm,2,30000,10000,14,0.0,index,30000,uniform
qlearning_balancer[lru],0.3082,0.9676201258705254,10.366502998077895,irm,2,30000,10000,14,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2398,0.97638207268965,8.840321222941943,irm,2,30000,10000,14,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9714104417694143,9.734592524891772,irm,2,30000,10000,14,0.0,index,30000,uniform
Optimal_QLRU,0.0581,0.9998757446670006,0.6386885721170196,irm,2,30000,10000,7,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.093,0.9998966583130307,0.5824623877093208,irm,2,30000,10000,7,0.0,index,30000,uniform
qlearning_balancer[lru],0.3123,0.9987108295470954,2.0576483742225657,irm,2,30000,10000,7,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2504,0.9998678067892165,0.6587744952055621,irm,2,30000,10000,7,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9991061824532974,1.7132146850623262,irm,2,30000,10000,7,0.0,index,30000,uniform
Optimal_QLRU,0.0196,0.999411032340401,1.3906280866193674,irm,2,30000,10000,15,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1862,0.9982016872612054,2.430443305949149,irm,2,30000,10000,15,0.0,index,30000,uniform
qlearning_balancer[lru],0.3152,0.9989558966741587,1.851697224684413,irm,2,30000,10000,15,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2534,0.9995546519783969,1.209218093023,irm,2,30000,10000,15,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9992267612860317,1.5934388885281594,irm,2,30000,10000,15,0.0,index,30000,uniform
Optimal_QLRU,0.0185,0.9996293346475467,1.103164968238151,irm,2,30000,10000,9,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1312,0.9975384851849664,2.843820567196204,irm,2,30000,10000,9,0.0,index,30000,uniform
qlearning_balancer[lru],0.3074,0.9884196712014043,6.17767236780291,irm,2,30000,10000,9,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2464,0.9904119965768253,5.619312417227363,irm,2,30000,10000,9,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9959149456183684,3.6645249554677877,irm,2,30000,10000,9,0.0,index,30000,uniform
Optimal_QLRU,0.0566,0.9999762253794479,0.2793708893954924,irm,2,30000,10000,17,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.15,0.9913873026184156,5.324975480303588,irm,2,30000,10000,17,0.0,index,30000,uniform
qlearning_balancer[lru],0.3155,0.9741635488293195,9.249689192720995,irm,2,30000,10000,17,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2488,0.9846018855341014,7.128157772282237,irm,2,30000,10000,17,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9946150547140088,4.208272238660335,irm,2,30000,10000,17,0.0,index,30000,uniform
Optimal_QLRU,0.0732,0.9992612320096314,1.5575075323664869,irm,2,30000,10000,12,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.137,0.9967888110675255,3.2485403787928564,irm,2,30000,10000,12,0.0,index,30000,uniform
qlearning_balancer[lru],0.3239,0.9968574886022966,3.213577576040859,irm,2,30000,10000,12,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2525,0.9899645846463682,5.749358420054119,irm,2,30000,10000,12,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9979276203352802,2.609200249748632,irm,2,30000,10000,12,0.0,index,30000,uniform
Optimal_QLRU,0.0474,0.9998761953931993,0.6375290761732969,irm,2,30000,10000,10,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1007,0.9997560707399173,0.8948953251868142,irm,2,30000,10000,10,0.0,index,30000,uniform
qlearning_balancer[lru],0.3124,0.999852212965099,0.6965487193579462,irm,2,30000,10000,10,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2491,0.9997333670382627,0.9356186113892183,irm,2,30000,10000,10,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9977244563080204,2.7341986761577064,irm,2,30000,10000,10,0.0,index,30000,uniform
Optimal_QLRU,0.0392,0.9988500749946386,1.9433036251299,irm,2,30000,10000,11,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1932,0.9943311306970314,4.317994020577933,irm,2,30000,10000,11,0.0,index,30000,uniform
qlearning_balancer[lru],0.3166,0.999993241491644,0.14895275805172312,irm,2,30000,10000,11,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2508,0.9982464578985305,2.3999806403388746,irm,2,30000,10000,11,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9996464825690872,1.0773421223573725,irm,2,30000,10000,11,0.0,index,30000,uniform
Optimal_QLRU,0.042,0.9989940438548811,1.8175442658611736,irm,2,30000,10000,13,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1555,0.9976239035799903,2.794002562114132,irm,2,30000,10000,13,0.0,index,30000,uniform
qlearning_balancer[lru],0.3077,0.9999787154644219,0.26433596860207986,irm,2,30000,10000,13,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2453,0.9999969966998317,0.09929382021763859,irm,2,30000,10000,13,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9983531729428483,2.3257653858272116,irm,2,30000,10000,13,0.0,index,30000,uniform
Optimal_QLRU,0.0619,0.9992959645041021,1.52044558999275,irm,2,30000,10000,18,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1915,0.9853877369310455,6.942961505373645,irm,2,30000,10000,18,0.0,index,30000,uniform
qlearning_balancer[lru],0.3136,0.992777041981132,4.875334104356684,irm,2,30000,10000,18,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2481,0.9839851520946642,7.270262681805293,irm,2,30000,10000,18,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9888702747654566,6.055831156913852,irm,2,30000,10000,18,0.0,index,30000,uniform
Optimal_QLRU,0.0626,0.9999078288323611,0.5500812587765594,irm,2,30000,10000,16,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1898,0.9936413108178211,4.5737009498415135,irm,2,30000,10000,16,0.0,index,30000,uniform
qlearning_balancer[lru],0.3141,0.9891226580530026,5.986521003307077,irm,2,30000,10000,16,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2481,0.9848248876351469,7.076087015661747,irm,2,30000,10000,16,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9997901367871914,0.8300533039777701,irm,2,30000,10000,16,0.0,index,30000,uniform
Optimal_QLRU,0.0568,0.999993525412755,0.14579047291813174,irm,2,30000,10000,20,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1872,0.9898631066348543,5.778452487776333,irm,2,30000,10000,20,0.0,index,30000,uniform
qlearning_balancer[lru],0.3137,0.9916899723127622,5.2303073341696145,irm,2,30000,10000,20,0.0,index,30000,uniform
qlearning_balancer[oracle],0.244,0.9900108975569855,5.736031982852826,irm,2,30000,10000,20,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9847776026166586,7.087159320397612,irm,2,30000,10000,20,0.0,index,30000,uniform
Optimal_QLRU,0.0231,0.9996178793298935,1.1200839146438168,irm,2,30000,10000,22,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1219,0.988232375637823,6.2276256546554,irm,2,30000,10000,22,0.0,index,30000,uniform
qlearning_balancer[lru],0.3157,0.9905780165846131,5.570294469353085,irm,2,30000,10000,22,0.0,index,30000,uniform
qlearning_balancer[oracle],0.249,0.9933723219513144,4.66964893697187,irm,2,30000,10000,22,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9882784144764126,6.215383343893449,irm,2,30000,10000,22,0.0,index,30000,uniform
Optimal_QLRU,0.0542,0.9989679515083726,1.8409729807470359,irm,2,30000,10000,24,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1583,0.9911971523995033,5.383608399019795,irm,2,30000,10000,24,0.0,index,30000,uniform
qlearning_balancer[lru],0.3127,0.9926573208223611,4.9156712053804945,irm,2,30000,10000,24,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2525,0.9975084559259451,2.8611289278315155,irm,2,30000,10000,24,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.994790203632208,4.139146774423869,irm,2,30000,10000,24,0.0,index,30000,uniform
Optimal_QLRU,0.0345,0.9975447323019727,2.8402066237402885,irm,2,30000,10000,19,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1763,0.9962171587334524,3.5261914105341146,irm,2,30000,10000,19,0.0,index,30000,uniform
