algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
Optimal_QLRU,0.0415,0.9989483297981908,1.858397311760243,irm,2,30,10000,14,0.0,uniform
qlearning_balancer[qlearn],0.0113,0.9592453920146484,11.64678365932398,irm,2,30,10000,14,0.0,uniform
qlearning_balancer[lru],0.0264,0.9755524595426529,8.995511663701262,irm,2,30,10000,14,0.0,uniform
qlearning_balancer[oracle],0.03,0.9777108299825205,8.586106569440275,irm,2,30,10000,14,0.0,uniform
qlearning_balancer[nocache],0.0,0.9593553847223435,11.630836468765736,irm,2,30,10000,14,0.0,uniform
Optimal_QLRU,0.054,0.9999802890413193,0.25437705374889497,irm,2,30,10000,22,0.0,uniform
qlearning_balancer[qlearn],0.0297,0.9779888914001313,8.531979918422145,irm,2,30,10000,22,0.0,uniform
qlearning_balancer[lru],0.0298,0.9794306107148798,8.245814326036204,irm,2,30,10000,22,0.0,uniform
qlearning_balancer[oracle],0.0288,0.9840708395112235,7.2506820528653435,irm,2,30,10000,22,0.0,uniform
qlearning_balancer[nocache],0.0,0.976806805651519,8.759839668853099,irm,2,30,10000,22,0.0,uniform
Optimal_QLRU,0.0395,0.9999881960322322,0.19685094059396144,irm,2,30,10000,17,0.0,uniform
qlearning_balancer[qlearn],0.0107,0.9814330548754912,7.831519320286128,irm,2,30,10000,17,0.0,uniform
qlearning_balancer[lru],0.0277,0.9814228589988834,7.833682826556122,irm,2,30,10000,17,0.0,uniform
qlearning_balancer[oracle],0.0303,0.9814556273255872,7.826727502113155,irm,2,30,10000,17,0.0,uniform
qlearning_balancer[nocache],0.0,0.9828650713764537,7.521629142941776,irm,2,30,10000,17,0.0,uniform
Optimal_QLRU,0.0306,0.9999904229375498,0.17731255396280476,irm,2,30,10000,23,0.0,uniform
qlearning_balancer[qlearn],0.0253,0.9983848082144718,2.3033061214010195,irm,2,30,10000,23,0.0,uniform
qlearning_balancer[lru],0.0271,0.9961325936535592,3.565437806068933,irm,2,30,10000,23,0.0,uniform
qlearning_balancer[oracle],0.0302,0.9985623133481802,2.172995719483198,irm,2,30,10000,23,0.0,uniform
qlearning_balancer[nocache],0.0,0.9967884344798043,3.2487310616254392,irm,2,30,10000,23,0.0,uniform
