algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
qlearning_balancer[lru],0.1982,0.9961446946463521,3.5598481644428923,irm,2,1000,10000,24,0.0,uniform
qlearning_balancer[oracle],0.1972,0.9922740164431962,5.042667565009249,irm,2,1000,10000,24,0.0,uniform
qlearning_balancer[nocache],0.0,0.988155680472929,6.247967446439345,irm,2,1000,10000,24,0.0,uniform
Optimal_QLRU,0.0924,0.9988793468237263,1.9184010105968898,irm,2,1000,10000,27,0.0,uniform
qlearning_balancer[qlearn],0.1537,0.9997243874784001,0.9512442753593154,irm,2,1000,10000,27,0.0,uniform
qlearning_balancer[lru],0.1971,0.9995226266629853,1.2519479435502459,irm,2,1000,10000,27,0.0,uniform
qlearning_balancer[oracle],0.2026,0.9999647757909499,0.3400523707872139,irm,2,1000,10000,27,0.0,uniform
qlearning_balancer[nocache],0.0,0.9973700946830887,2.939566109242356,irm,2,1000,10000,27,0.0,uniform
Optimal_QLRU,0.0439,0.999994213092741,0.1378308112948695,irm,2,1000,10000,26,0.0,uniform
qlearning_balancer[qlearn],0.1259,0.9965481325432288,3.3682154180103527,irm,2,1000,10000,26,0.0,uniform
qlearning_balancer[lru],0.194,0.9870271926959733,6.540080860100064,irm,2,1000,10000,26,0.0,uniform
qlearning_balancer[oracle],0.1953,0.9875006582813465,6.419114329681238,irm,2,1000,10000,26,0.0,uniform
qlearning_balancer[nocache],0.0,0.9987161138381611,2.053425098174433,irm,2,1000,10000,26,0.0,uniform
Optimal_QLRU,0.0994,0.9970432912395745,3.117031222821056,irm,10,1000,10000,2,0.0,uniform
qlearning_balancer[qlearn],0.1144,0.8932124915884171,19.0736677371901,irm,10,1000,10000,2,0.0,uniform
qlearning_balancer[lru],0.1946,0.8793441693627138,20.325649609129766,irm,10,1000,10000,2,0.0,uniform
qlearning_balancer[oracle],0.1326,0.8981779514998215,18.608243840238053,irm,10,1000,10000,2,0.0,uniform
qlearning_balancer[nocache],0.0,0.9233481812014077,16.07292741547053,irm,10,1000,10000,2,0.0,uniform
Optimal_QLRU,0.0865,0.9989790324864836,1.8310597740341923,irm,10,1000,10000,6,0.0,uniform
qlearning_balancer[qlearn],0.143,0.9551209662037463,12.230596885635041,irm,10,1000,10000,6,0.0,uniform
qlearning_balancer[lru],0.1997,0.9341447722321697,14.869761080669958,irm,10,1000,10000,6,0.0,uniform
qlearning_balancer[oracle],0.1457,0.9654114344197862,10.718274701073188,irm,10,1000,10000,6,0.0,uniform
qlearning_balancer[nocache],0.0,0.9404072059875648,14.129618987074805,irm,10,1000,10000,6,0.0,uniform
